"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9617a91daffe6c79a2a702fa48bb62ae856f1a44","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","2.5515","$2.55","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","2.5515","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","1.0935","$1.09","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","14.4585","$14.46","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","14.4585","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0xd6f89f52f613ebdbe68a5411bbb7c918662219e7c5474d95d76a5573fab22e43","44955133","1734446400","2024-12-17 14:40:00","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","6.1965","$6.20","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","50","$49.99","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","5","$5.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9617a91daffe6c79a2a702fa48bb62ae856f1a44","0.5","$0.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","4.6725","$4.67","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","4.6725","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","2.0025","$2.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","26.4775","$26.47","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","26.4775","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x4ee88a75be5b0f6f64328a149d0bb66edf5d8878c16ff66a7d87662a898758c2","44955192","1734446577","2024-12-17 14:42:57","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","11.3475","$11.35","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","50","$49.99","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9617a91daffe6c79a2a702fa48bb62ae856f1a44","5","$5.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","4.725","$4.72","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","4.725","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","2.025","$2.02","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","26.775","$26.77","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","26.775","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x264927bf563038eb30cbe7c171703f7e95b69c286d5cbaaf7491e81c5fda99b1","44957309","1734452930","2024-12-17 16:28:50","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","11.475","$11.47","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0xa1252f760d66f3bd21b2dcafc61a86bf745ba185","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","30","$29.99","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x2b4a13826cc2a7bcffe9b776f67958104aac2d8c","3","$3.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c694abc8dce9a49330bc83ab09c0feca2194e39","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xeccdcd78e3c1462ae7d243c891ca03d3191f5c8e","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x078fbf0f993963a9f7c6f18c714dfeb2e6e4afc7","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xa808f0523bb0b8e8d183989cb3de42cc1ef15f5b","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xaf61983bdc8875d1a04ecb4fb5850443d56ada59","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x55abb2cc27c08a0dbb2e19f87cc3b490f6e78b77","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9d626b83e04cfaf2999cc0529279b2eac9dd5c6c","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4e31d15119fbeb1b19e2d74837de6d13b18c09f6","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","0.3","$0.30","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","2.52","$2.52","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","2.52","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","1.08","$1.08","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","14.28","$14.28","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","14.28","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x59f14cbd119388a7b9d940b13c8036f5239086a353f62dd40f94003411831367","44962065","1734467198","2024-12-17 20:26:38","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","6.12","$6.12","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0xb8314505997adcac1e0787ba61dc579ef47735c8","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","150","$149.97","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x078fbf0f993963a9f7c6f18c714dfeb2e6e4afc7","15","$15.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xa808f0523bb0b8e8d183989cb3de42cc1ef15f5b","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xaf61983bdc8875d1a04ecb4fb5850443d56ada59","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x55abb2cc27c08a0dbb2e19f87cc3b490f6e78b77","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9d626b83e04cfaf2999cc0529279b2eac9dd5c6c","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4e31d15119fbeb1b19e2d74837de6d13b18c09f6","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9617a91daffe6c79a2a702fa48bb62ae856f1a44","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","12.915","$12.91","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","12.915","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","5.535","$5.53","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","73.185","$73.17","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","73.185","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x2df703a90d22daa73703549dce7064b773284d7c11e0cd202ff231d8d736e53a","44962960","1734469885","2024-12-17 21:11:25","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","31.365","$31.36","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9d626b83e04cfaf2999cc0529279b2eac9dd5c6c","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","15","$15.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4e31d15119fbeb1b19e2d74837de6d13b18c09f6","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9617a91daffe6c79a2a702fa48bb62ae856f1a44","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","1.37025","$1.37","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","1.37025","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","0.58725","$0.59","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","7.76475","$7.77","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4c77e435b6056c46baf1ccb3e21f7ece8f8da16e","7.76475","N/A","0xaa217f7bab90100419b99c027adcf5f0a005c192","BEP-20: Invistech","INVT"
"0x583ccc2bc395af64ba9d96f2a9ed6512af539971088117735a6aae4e30416c55","44968289","1734485874","2024-12-18 01:37:54","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x0c4a74fd3a821bbf351e6f9b4bd120fee50e4b03","3.32775","$3.33","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x12b11cf9c400aa2fde048fc23d588f4e6dcb1d7c9e131a469be440918bc10b90","44968837","1734487518","2024-12-18 02:05:18","0x55abb2cc27c08a0dbb2e19f87cc3b490f6e78b77","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","15","$15.00","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x12b11cf9c400aa2fde048fc23d588f4e6dcb1d7c9e131a469be440918bc10b90","44968837","1734487518","2024-12-18 02:05:18","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x9d626b83e04cfaf2999cc0529279b2eac9dd5c6c","1.5","$1.50","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x12b11cf9c400aa2fde048fc23d588f4e6dcb1d7c9e131a469be440918bc10b90","44968837","1734487518","2024-12-18 02:05:18","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0x4e31d15119fbeb1b19e2d74837de6d13b18c09f6","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x12b11cf9c400aa2fde048fc23d588f4e6dcb1d7c9e131a469be440918bc10b90","44968837","1734487518","2024-12-18 02:05:18","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xf9f5603c9eb6aedfb51e811e5644db727503a51a","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
"0x12b11cf9c400aa2fde048fc23d588f4e6dcb1d7c9e131a469be440918bc10b90","44968837","1734487518","2024-12-18 02:05:18","0x9cc5a6da4ea24f5ddd89db1acca9792de3d8bce7","0xda8e0fdd998c51d9b59ae543d713b7ec33c28f77","0.15","$0.15","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BSC-USD","BSC-USD"
